0.366944,0.43538535,0.4883587,0.40887898,0.44177657,0.51636153,0.26667556,0.413323,0.23806185,0.26879862,0.3502732,0.33637813,0.46072024,0.31136933,0.54367536,0.21772784,0.5551944,0.37405285
0.6333093,0.41484421,0.7386281,0.4023831,0.685165,0.5346184,0.55078924,0.3239205,0.5742852,0.14860846,0.6430318,0.25701907,0.7312855,0.25499442,0.8057847,0.14541566,0.7974252,0.33477935
0.5150824,0.42633754,0.6416864,0.37855732,0.6241852,0.4632345,0.38939297,0.45558187,0.31761965,0.36485064,0.4685344,0.37236968,0.59009343,0.32476485,0.6567156,0.25493777,0.6758213,0.34002554
0.36501226,0.5427946,0.5226075,0.48332512,0.4617596,0.651729,0.25938463,0.48622003,0.1947968,0.291178,0.3432966,0.3684983,0.49256516,0.33340266,0.5931109,0.16772676,0.6355932,0.39245707
0.6563901,0.33333278,0.7430597,0.32884914,0.6918247,0.41095707,0.5851392,0.2694451,0.6016818,0.15885042,0.6557285,0.22946598,0.7455399,0.2330456,0.822174,0.18745571,0.7907597,0.29384267
0.3926454,0.3430988,0.6290539,0.34052747,0.48336723,0.493116,0.25704068,0.25545448,0.22677675,0.05665428,0.40393966,0.15732785,0.65414584,0.15414347,0.8305939,0.050282057,0.7991848,0.25778317
0.53017586,0.4749513,0.59321594,0.49242377,0.5427632,0.55746007,0.48238218,0.4103842,0.49741822,0.31060952,0.5414416,0.3855123,0.61290115,0.4042335,0.68309003,0.3783542,0.64019865,0.46579984
0.46358803,0.44136655,0.5359636,0.3955962,0.5240108,0.4880923,0.38955218,0.4349752,0.3489309,0.3427057,0.4303674,0.36743075,0.49833316,0.32402202,0.5381231,0.2476084,0.56113356,0.34951746
0.34100738,0.48142713,0.4029176,0.38446045,0.4440569,0.48382857,0.24377298,0.52461475,0.14766234,0.4548641,0.25238955,0.4172928,0.31473786,0.31875673,0.3088929,0.21108964,0.38774765,0.29341036
0.27952522,0.51422304,0.38722402,0.4982999,0.3552572,0.5896449,0.17238975,0.47842634,0.14401948,0.36273208,0.24653707,0.4128817,0.36065274,0.40104887,0.44429988,0.32281098,0.43419135,0.44804668
0.41225597,0.33982685,0.52487296,0.29965007,0.47496426,0.38068792,0.3259294,0.35300338,0.26008996,0.26585832,0.3716089,0.27544874,0.5053639,0.23118936,0.58074296,0.15674922,0.60815346,0.2612651
0.4453496,0.21842475,0.5665779,0.207975,0.5054023,0.2885117,0.35945413,0.1889816,0.34042683,0.056754243,0.4443404,0.122874156,0.5610504,0.113326475,0.66000694,0.03764031,0.6489171,0.16941303
0.42248216,0.4480789,0.61021775,0.44261837,0.47855413,0.5286001,0.3276089,0.42869687,0.30209765,0.29078072,0.45480984,0.37390426,0.6301441,0.3688846,0.79213053,0.30247176,0.7689267,0.44906855
0.3765041,0.5284764,0.55522364,0.54226756,0.43628705,0.6909325,0.27776968,0.45858282,0.2506096,0.21041688,0.3785876,0.35678577,0.5678391,0.36290172,0.71766824,0.23323247,0.7091532,0.49202153
0.24111854,0.51357263,0.36141908,0.44876713,0.30942887,0.611815,0.15114251,0.44170594,0.07932592,0.32811397,0.20013261,0.35115638,0.35651553,0.30126482,0.42608723,0.19766358,0.44100505,0.3302502
0.348125,0.54044425,0.6169335,0.50984305,0.45492432,0.72239757,0.18922403,0.4331453,0.14711607,0.16578126,0.35561466,0.3066887,0.6219225,0.29002076,0.8170151,0.10879593,0.82041276,0.41309896
0.45340005,0.46066537,0.5739964,0.44355327,0.5206093,0.507715,0.3567008,0.4502033,0.33843684,0.36429986,0.4464103,0.4013411,0.559526,0.38528034,0.652308,0.3366284,0.64150774,0.4298332
0.37236175,0.5416259,0.596954,0.43309468,0.52318394,0.6924058,0.20328027,0.5175344,0.046203725,0.27440736,0.30482274,0.34188288,0.5290551,0.2563675,0.6566612,0.022654228,0.7259846,0.31150085
0.415179,0.24429235,0.5473766,0.26156667,0.4619254,0.33707076,0.3244871,0.1800583,0.3259969,0.07215148,0.42636162,0.13701272,0.5755283,0.15519,0.7004124,0.12253203,0.64199764,0.2276133
0.55746055,0.49710727,0.6404951,0.4973805,0.6006493,0.55784845,0.48520958,0.46728313,0.48092917,0.38159394,0.5466823,0.43242192,0.63668036,0.43418503,0.70588505,0.41235164,0.67545503,0.48229456
0.61747813,0.34453118,0.84183174,0.34880632,0.72921085,0.46940395,0.41749686,0.2695266,0.42517394,0.10971047,0.59085464,0.20358206,0.84228957,0.20623378,1.0289571,0.14423269,0.9464315,0.3079094
0.65505195,0.50125724,0.6997279,0.51000047,0.67499155,0.54696685,0.6010579,0.4856795,0.6091772,0.4298533,0.6391157,0.4668655,0.6961249,0.46860433,0.73724633,0.46227083,0.71210814,0.5070151
0.51767063,0.54178435,0.5854966,0.5401055,0.54834944,0.63093126,0.4556854,0.4809396,0.4702139,0.3509672,0.5245874,0.4395949,0.5775405,0.43754604,0.644028,0.37641484,0.617015,0.50342196
0.4342713,0.3516231,0.4711048,0.3463599,0.44102177,0.4069977,0.40376216,0.31729376,0.39618945,0.24309403,0.4334191,0.284761,0.48061967,0.2783487,0.5114352,0.25587082,0.5038666,0.32014412
0.5382373,0.37562522,0.66168594,0.38706988,0.5797593,0.43373373,0.45043042,0.32678154,0.4707644,0.25964865,0.5607669,0.3103718,0.6915156,0.32576817,0.8069371,0.32351068,0.7447795,0.3823911
0.5733348,0.39669555,0.70009273,0.36081582,0.64564043,0.4954864,0.48606223,0.3453916,0.44320384,0.1966123,0.5582296,0.25599596,0.6875479,0.22281389,0.77530646,0.11152103,0.7863109,0.27664688
0.47767717,0.25785536,0.6320159,0.23453666,0.5715038,0.33515304,0.35765478,0.24600887,0.3291927,0.10822342,0.4564029,0.1634618,0.61391795,0.14128937,0.7148438,0.057794616,0.7129375,0.20170623
0.45726252,0.4099446,0.54516345,0.42567998,0.48198217,0.51184833,0.3902192,0.3025683,0.40631062,0.18661131,0.46643573,0.26491493,0.5810326,0.2878312,0.6742694,0.25840276,0.6136196,0.35788333
0.43008378,0.48955113,0.59577113,0.42915654,0.56058955,0.58642805,0.27036494,0.46741608,0.19722682,0.27656373,0.37320924,0.33936936,0.5355729,0.28636643,0.6318748,0.13856626,0.66447544,0.34146369
0.4211736,0.36204585,0.5251143,0.34242648,0.47680223,0.47163877,0.33748826,0.2955222,0.2982486,0.14371414,0.3914941,0.21228495,0.521842,0.19696723,0.6077196,0.10260032,0.5987279,0.26154876
0.5304779,0.3300929,0.6683974,0.34275424,0.5758766,0.41942322,0.4461658,0.2752219,0.48171577,0.1328111,0.55271274,0.23134555,0.68654966,0.25110784,0.80515844,0.19457921,0.77034146,0.3430782
0.39478427,0.43350804,0.45447436,0.4066912,0.43976232,0.47032052,0.3396655,0.4426106,0.30516806,0.36710513,0.3691101,0.3884292,0.4268164,0.35382906,0.4613494,0.29590487,0.48498374,0.37977368
0.4401142,0.3519196,0.5288742,0.35548383,0.46630695,0.40107664,0.3691775,0.2864666,0.38699624,0.22787489,0.44202644,0.2630102,0.5529865,0.27582073,0.6361417,0.25730708,0.59958416,0.31922603
0.4512761,0.6332055,0.67300737,0.59770966,0.572384,0.9066739,0.25925183,0.41555148,0.2156522,0.083696395,0.4159106,0.2619139,0.6689571,0.24511026,0.861612,0.02346833,0.79940224,0.37904194
0.27568257,0.28349233,0.35174063,0.28758603,0.29130462,0.35596693,0.21720713,0.23394674,0.21698314,0.13450362,0.2673881,0.19702086,0.36350828,0.20333101,0.4418038,0.1593304,0.42211962,0.26622748
0.58789647,0.51583433,0.69830203,0.5110446,0.6404249,0.59411794,0.4906167,0.46317774,0.5071189,0.3482236,0.5899643,0.42539877,0.6883438,0.42425737,0.7794877,0.37718937,0.74520767,0.4911142
0.3660088,0.42899337,0.47459984,0.42586732,0.42988616,0.50872916,0.27399495,0.38311115,0.27450532,0.25655094,0.35374564,0.3248765,0.46365434,0.32351702,0.5491318,0.26305583,0.5287862,0.3875072
0.48554355,0.46950355,0.6503262,0.43249416,0.5868825,0.6209549,0.37088147,0.40038076,0.32940823,0.14489754,0.4796527,0.27716163,0.6139811,0.2437876,0.73433083,0.0735306,0.7453907,0.33995113
0.26414555,0.3598939,0.36369312,0.3365897,0.32671186,0.39665014,0.17229688,0.33264405,0.15678567,0.2697581,0.24128412,0.28415886,0.3448041,0.25980732,0.4012336,0.22724277,0.39660323,0.2872522
0.37558886,0.39687783,0.46109873,0.3833645,0.40750378,0.46371964,0.32261986,0.38725132,0.29648402,0.28607374,0.36928022,0.3333527,0.46626353,0.3110754,0.5281369,0.26122427,0.53447104,0.366472
0.48873106,0.4465484,0.5897802,0.44497055,0.5259011,0.5156735,0.41809368,0.39119297,0.41905075,0.29995933,0.5004556,0.35790834,0.605861,0.3621726,0.70073193,0.32852435,0.6628536,0.41638625
0.4292777,0.34118873,0.55774236,0.26280922,0.50639707,0.41565928,0.31442475,0.302343,0.23327333,0.20399198,0.36156476,0.20218046,0.54497385,0.13156636,0.61210954,0.03733755,0.6366246,0.15869483
0.32229832,0.32564816,0.40492827,0.30730933,0.37100273,0.3900483,0.26231378,0.29814562,0.23277953,0.19658338,0.30517355,0.23684768,0.39836472,0.2155888,0.45515552,0.1611999,0.45327562,0.25704223
0.4708173,0.3427539,0.63040006,0.33190322,0.5507679,0.4610081,0.355839,0.2931077,0.3347546,0.11217785,0.46113378,0.20722143,0.6190457,0.19247021,0.7360454,0.088432394,0.7237343,0.27927962
0.42172626,0.4530958,0.6001813,0.4732089,0.45350745,0.55363095,0.3408,0.3468485,0.36530036,0.24515212,0.48047674,0.32570308,0.67643577,0.3556339,0.8518134,0.33850622,0.7670069,0.43994376
0.41833672,0.44799337,0.5642446,0.42599428,0.49395952,0.5033196,0.3113276,0.4386061,0.28260514,0.32332462,0.40589637,0.3712623,0.55495256,0.35569713,0.6652191,0.2873193,0.66548765,0.41068947
0.4836289,0.28426465,0.58798796,0.28000522,0.52605623,0.3521474,0.40401378,0.25933608,0.39915246,0.15766375,0.4845178,0.21605381,0.5837767,0.20512386,0.68057424,0.15960732,0.65338147,0.2688502
0.41682073,0.41117862,0.6454348,0.43057996,0.49707496,0.6015271,0.2880441,0.2937787,0.28693265,0.045593243,0.4500984,0.20891874,0.6807473,0.23184974,0.88508767,0.13187315,0.80520755,0.37018427
0.49346778,0.41654056,0.6352146,0.3649149,0.59530944,0.46380576,0.3660385,0.41386923,0.30398148,0.30046278,0.44692296,0.31839678,0.59708107,0.27199557,0.66726464,0.18425018,0.7001672,0.2988155
0.45798853,0.47455382,0.5723871,0.38440436,0.57989347,0.5430205,0.32097846,0.48305637,0.22990218,0.3318997,0.364358,0.34400555,0.48955554,0.24829368,0.5303919,0.08345635,0.60184485,0.2698302
0.2744499,0.38515508,0.48705333,0.39278245,0.30058765,0.513574,0.2202965,0.34077942,0.16127476,0.16836485,0.31940612,0.26582983,0.54931104,0.26484144,0.7443194,0.17541891,0.7284593,0.368849
0.36327264,0.370814,0.47314727,0.27606118,0.47849935,0.42683718,0.23156121,0.38213444,0.12985331,0.24394119,0.25520343,0.24078237,0.3952213,0.13840373,0.4322025,-0.012391284,0.50134695,0.1504595
0.44393748,0.2378652,0.5540118,0.24946243,0.4747156,0.33314118,0.3749581,0.16671985,0.3760674,0.047821064,0.4540177,0.1214717,0.58342654,0.13704158,0.69604045,0.09810181,0.6443216,0.20937723
0.41545346,0.46718547,0.5530216,0.4587325,0.4884479,0.54477465,0.30967292,0.42930672,0.3037173,0.30285743,0.40762603,0.36947042,0.54315317,0.3642723,0.6479648,0.2957004,0.6320916,0.43093932
0.51936597,0.30659217,0.6351702,0.29936862,0.56232244,0.37102404,0.45639002,0.26471242,0.4655306,0.16639538,0.5417528,0.22173963,0.6487199,0.22226231,0.73424035,0.16758376,0.7234229,0.27712297
0.3884605,0.54262686,0.6210647,0.50568587,0.5318291,0.74372303,0.18454854,0.4369409,0.13367102,0.15930012,0.3439365,0.29608306,0.5852272,0.26833227,0.7511731,0.07923038,0.73286515,0.38450336
0.511261,0.32395637,0.5762489,0.30095983,0.55758977,0.37296584,0.43004498,0.2876682,0.40798238,0.21682037,0.47565365,0.23426647,0.56267136,0.2144771,0.61023986,0.16297166,0.60640305,0.24213111
0.46450108,0.41740203,0.5835462,0.41969234,0.51527745,0.47813895,0.37356812,0.39433488,0.37570024,0.29828334,0.46663976,0.35155758,0.5905679,0.35059848,0.69332814,0.3142779,0.6673682,0.41355777
0.37458256,0.3491971,0.5178043,0.3574571,0.43511924,0.41485807,0.28339466,0.3186092,0.2919337,0.20851338,0.38860184,0.27281272,0.5303763,0.27713627,0.64495426,0.24879426,0.61170775,0.34816164
0.55763984,0.40113768,0.6049283,0.4739527,0.52340066,0.51851106,0.5566977,0.2578137,0.6179286,0.15502734,0.6306951,0.27552372,0.68930507,0.36454898,0.78520167,0.39308053,0.672045,0.4491837
0.58765876,0.22402215,0.64573693,0.21595453,0.60549504,0.29781166,0.5436003,0.19459054,0.53977126,0.08520916,0.58104074,0.1436412,0.6532862,0.12954022,0.7118696,0.080609605,0.6964295,0.18829143
0.21378219,0.3254726,0.35980803,0.33373857,0.2662807,0.4369888,0.11676544,0.23755649,0.114297256,0.09559029,0.2241645,0.18168332,0.37508136,0.19338608,0.4989362,0.13996801,0.45205295,0.27501476
0.42895073,0.36748806,0.6493183,0.35839093,0.50962305,0.47978786,0.29203114,0.27388027,0.30416998,0.09571938,0.4413494,0.19855787,0.66147274,0.20730709,0.83326656,0.09542458,0.815866,0.30537033
0.24415582,0.38581154,0.40924525,0.33226967,0.32464626,0.47470465,0.14855328,0.36491194,0.08912101,0.20970264,0.22686432,0.26700717,0.38813323,0.22023107,0.47797063,0.09201969,0.5267524,0.27745536
0.4547424,0.48077467,0.60864985,0.4741456,0.5380529,0.577427,0.33557945,0.42236066,0.33187157,0.26470172,0.45719087,0.35622677,0.6000929,0.35992962,0.71648663,0.28327656,0.6885224,0.43440843
0.46757075,0.43119842,0.53636104,0.42423123,0.5035608,0.46842736,0.4033525,0.43091825,0.3994727,0.3675936,0.45673263,0.39896894,0.52378136,0.38228083,0.57461303,0.355456,0.5707767,0.42324045
0.380476,0.5243588,0.66120714,0.4775213,0.529732,0.6717435,0.17486095,0.4715225,0.10257692,0.22783913,0.34752947,0.33393762,0.63510394,0.29949632,0.83828026,0.13155574,0.8355793,0.3998387
0.48356697,0.51413417,0.58712745,0.49894923,0.52393323,0.5782163,0.41070354,0.45710444,0.39052817,0.38531795,0.48567796,0.4213715,0.60524464,0.4151537,0.6944106,0.38688993,0.6601583,0.4525069
0.43378392,0.29052895,0.72007173,0.2971577,0.6222569,0.43388858,0.20149952,0.20426016,0.21492559,-0.033349704,0.4272037,0.09420046,0.6699031,0.10097535,0.83636755,-0.0162557,0.8029144,0.21179663
0.5459714,0.2845851,0.8004487,0.28104734,0.6623892,0.4165642,0.3773565,0.1997852,0.37674376,-0.002045054,0.5794042,0.1208148,0.8099618,0.13074358,1.0238698,0.033242524,0.95267123,0.23364574
0.30718547,0.37568063,0.5916125,0.33629274,0.4330628,0.5065724,0.14686362,0.32687077,0.06403804,0.13158956,0.29473212,0.20947038,0.5943515,0.18411392,0.8043,0.04819508,0.7992985,0.27038038
0.33389217,0.31697202,0.6861593,0.31996834,0.49107116,0.58618677,0.13679333,0.23634794,0.029105335,-0.105945274,0.3284426,0.05859274,0.6906652,0.036400598,0.94971025,-0.17749909,0.9274664,0.1972383
0.26520717,0.34008682,0.37449503,0.3048823,0.329502,0.40307847,0.17718887,0.30744207,0.14928557,0.20565575,0.24394919,0.24309625,0.35577643,0.21173781,0.42006096,0.14506337,0.42619175,0.25413808
0.61305857,0.28093034,0.747516,0.26617062,0.68598807,0.36135063,0.52100635,0.24962276,0.50899434,0.111263126,0.6081191,0.18219459,0.74346226,0.1691444,0.8456039,0.11114872,0.8206346,0.23417273
0.3758094,0.3380803,0.5902906,0.37101215,0.4609866,0.5098865,0.25102782,0.25492346,0.26446506,0.0037062056,0.40964574,0.17294824,0.6017254,0.20324469,0.7808086,0.11304977,0.71674854,0.34611005
0.46467754,0.33659446,0.5281311,0.33618107,0.48984468,0.39806882,0.42089844,0.32329133,0.40339068,0.22776957,0.45619017,0.2759659,0.5277233,0.27007073,0.5826668,0.22099227,0.5841722,0.32108498
0.51893455,0.40011194,0.6759931,0.44429636,0.56220484,0.54687816,0.4068228,0.25423542,0.4704815,0.06842871,0.5590626,0.21387106,0.711192,0.26330212,0.8475713,0.20537594,0.773544,0.38018876
0.40347937,0.46234068,0.6232888,0.46126455,0.49785244,0.60035586,0.24398091,0.328688,0.24575236,0.15517527,0.40717316,0.2560979,0.65048444,0.26943883,0.8313434,0.19841644,0.75761986,0.36567426
0.42119905,0.47183114,0.5063539,0.49275732,0.43470538,0.5513526,0.3880993,0.42336085,0.41668722,0.31149185,0.45977557,0.40132758,0.52263397,0.42221597,0.60307795,0.38450506,0.5759929,0.4961555
0.45203987,0.4059521,0.5581254,0.40687382,0.48931563,0.4818091,0.3820567,0.3887164,0.36951116,0.2678675,0.45800757,0.33637205,0.5591214,0.32501227,0.65266097,0.26877317,0.64415944,0.3970191
0.36277553,0.38512087,0.5723127,0.4281903,0.4179967,0.5488933,0.26956594,0.21704507,0.3221736,0.041241836,0.44526505,0.17829695,0.6612873,0.23821004,0.8640077,0.21159187,0.73592186,0.35668695
0.38341555,0.69591933,0.5365577,0.6273089,0.48792773,0.7940948,0.24173747,0.6393244,0.19058472,0.47770914,0.3435948,0.53475946,0.49231553,0.4808474,0.5856493,0.34114438,0.60632354,0.5274327
0.46676278,0.42682022,0.58556753,0.41278827,0.5341917,0.5011234,0.37289992,0.40112424,0.36187038,0.26605797,0.45158333,0.33149707,0.56713116,0.31637123,0.65002114,0.24038851,0.65360147,0.3807812
0.606653,0.36306244,0.6872751,0.34847152,0.6414164,0.4338232,0.5392679,0.31712383,0.53919864,0.21396287,0.5961254,0.2690219,0.683177,0.2577637,0.748805,0.19833335,0.73977983,0.31264004
0.5113728,0.34556913,0.6801511,0.30865437,0.6278188,0.4349518,0.3471702,0.3103276,0.30469772,0.16103804,0.46306956,0.2105096,0.64522994,0.17764698,0.74916524,0.06885034,0.75249416,0.23287575
0.42349994,0.48492825,0.6642136,0.47483677,0.51006067,0.6664233,0.2772561,0.38086358,0.24419037,0.12818456,0.4373467,0.27911168,0.6870467,0.2792926,0.90106004,0.14465335,0.8487698,0.40834743
0.6061194,0.41717556,0.7217439,0.40098286,0.66246307,0.4970722,0.5043224,0.34195897,0.49986312,0.24663462,0.5964346,0.2975548,0.7286556,0.29585317,0.82494396,0.2534638,0.7822969,0.34540105
0.611135,0.43427762,0.68375325,0.4547128,0.62273264,0.5046601,0.562977,0.37351596,0.58864534,0.30895197,0.63043827,0.36620167,0.71549344,0.38597712,0.79105186,0.38948113,0.7338016,0.44083753
0.46781492,0.19552945,0.5628003,0.19972025,0.5057454,0.2769826,0.41380367,0.16416542,0.40702125,0.038179208,0.47439528,0.10966639,0.57794374,0.115075335,0.66999316,0.06065493,0.6414422,0.18056926
0.30220956,0.567434,0.4058059,0.5400149,0.35532317,0.6450304,0.21240556,0.53711754,0.18554771,0.41970634,0.27611873,0.46960664,0.39302868,0.44109163,0.47557124,0.3735544,0.46396434,0.4956923
0.43487355,0.40384978,0.5331363,0.42277706,0.4577471,0.5021826,0.3872429,0.33604854,0.39706782,0.20445433,0.46378398,0.29696852,0.5565253,0.3138288,0.6537115,0.26780945,0.6141245,0.39209208
0.49488685,0.3218926,0.5923135,0.31483492,0.5374155,0.38590577,0.42454782,0.2750733,0.41820168,0.1794771,0.49386704,0.22803545,0.60218054,0.22530104,0.684847,0.18265468,0.6614337,0.27553236
0.6303041,0.31007433,0.7173912,0.30507445,0.662027,0.41531613,0.5768939,0.24113396,0.5605299,0.10349253,0.6365249,0.18292905,0.7369473,0.1806946,0.8218343,0.12327164,0.7854284,0.24406132
0.4464419,0.3636632,0.6735878,0.3585564,0.5332258,0.45362616,0.30809802,0.31014702,0.2851043,0.19603413,0.45577437,0.24870807,0.7099024,0.24428333,0.90194243,0.18764073,0.8477572,0.3173012
0.32260492,0.281772,0.4735498,0.24065426,0.3948221,0.37177762,0.225254,0.23069254,0.18450126,0.09495358,0.30143505,0.14211287,0.47142863,0.107892826,0.56278497,0.010271512,0.57870907,0.16423965
0.3338245,0.3759456,0.53922546,0.4088047,0.3692059,0.51628256,0.2453776,0.26294583,0.24571812,0.120475456,0.37986028,0.21950611,0.6226734,0.25325903,0.83176416,0.21549836,0.7367241,0.36088333
0.4469722,0.45667827,0.5930832,0.42707098,0.5238232,0.5428188,0.33097407,0.39730024,0.3024093,0.2678788,0.43047452,0.32460773,0.58625317,0.30296153,0.6917659,0.22074094,0.6802254,0.3591921
0.40747038,0.34543025,0.5616368,0.34224385,0.47872543,0.45838603,0.29125968,0.27195862,0.2746561,0.1197207,0.39624327,0.20578553,0.5648113,0.21407361,0.68912584,0.13899493,0.65184224,0.29268336
0.45522717,0.40763515,0.6702345,0.38073564,0.5777561,0.56349933,0.30307946,0.33229014,0.26634327,0.08347237,0.43516523,0.20854644,0.6434301,0.18557821,0.7829726,0.03786914,0.7791067,0.28813115
0.5262272,0.28120926,0.6285684,0.27377927,0.573988,0.3229034,0.44632247,0.26540574,0.439345,0.2007235,0.51839435,0.22623034,0.6342101,0.21656106,0.7166057,0.19400755,0.6931413,0.25810274
0.34356108,0.4498945,0.44725204,0.37225223,0.442607,0.48354188,0.23758498,0.50790155,0.13344893,0.38551423,0.26839602,0.39102036,0.36801112,0.3055492,0.41469815,0.16970287,0.4931097,0.32008445
0.45967188,0.39350417,0.6329727,0.35540456,0.557824,0.50170803,0.3257706,0.3337541,0.268605,0.16585875,0.42883503,0.23237912,0.61956114,0.20414154,0.7403948,0.09216445,0.73667806,0.26727217
0.26821685,0.32542396,0.35284355,0.3220749,0.3071378,0.42415738,0.19719224,0.2598746,0.18919957,0.12480636,0.2548759,0.20265011,0.35682023,0.19994263,0.42631277,0.14242181,0.402696,0.2674298
0.41363582,0.62358445,0.6393614,0.62705886,0.528625,0.8062054,0.23224963,0.4982679,0.23967987,0.2331765,0.39940172,0.3851374,0.620938,0.38899145,0.79005665,0.23005033,0.765545,0.52212757
0.31342155,0.37691385,0.37457523,0.372716,0.34594336,0.43762946,0.24648759,0.33294058,0.24673972,0.24984679,0.3017472,0.29720712,0.36963338,0.29035392,0.42229724,0.2557548,0.4028672,0.3382808
0.43168887,0.37940222,0.5830062,0.38664502,0.49939042,0.5028436,0.33156252,0.31263864,0.33149996,0.119415656,0.43790734,0.23710242,0.58456594,0.24794073,0.71026766,0.16142243,0.67881966,0.34821397
0.382395,0.39496082,0.50691104,0.38003194,0.45344502,0.4700284,0.2790117,0.3622396,0.27206677,0.23840335,0.3724414,0.29984933,0.49194264,0.282469,0.58464664,0.22491294,0.57005715,0.348193
0.31756976,0.24987876,0.42483547,0.23895864,0.3704649,0.3097599,0.22700897,0.21660298,0.20643595,0.13178921,0.28333247,0.16080534,0.42434007,0.15125586,0.5015277,0.10069055,0.49234533,0.19862732
0.4794678,0.29721418,0.61177045,0.29855794,0.5311526,0.38899395,0.3907037,0.23596233,0.39371535,0.10705224,0.4784962,0.17779304,0.63456523,0.1832519,0.7416772,0.13179806,0.7078916,0.25667801
0.21262491,0.39411148,0.33630723,0.38449967,0.2606643,0.48311463,0.110014625,0.3297885,0.1071767,0.19092469,0.21195239,0.2756071,0.32886422,0.27135056,0.42833877,0.20496666,0.40955687,0.34560162
0.48554584,0.28893858,0.6089825,0.2654822,0.5659578,0.36989066,0.3725856,0.23247313,0.3401562,0.10356234,0.44708902,0.15180987,0.5922656,0.1344478,0.6848793,0.052913472,0.67284155,0.18148342
0.43529615,0.38207072,0.5052557,0.36669916,0.47605234,0.43137243,0.37840444,0.3633616,0.36658743,0.28552023,0.4266526,0.3182084,0.49351543,0.2985122,0.53946096,0.25645542,0.540565,0.33648336
0.46989194,0.44868726,0.704986,0.4068141,0.61405396,0.5793376,0.2961503,0.3921672,0.25645283,0.16061947,0.45031983,0.26801425,0.6651778,0.23606609,0.821603,0.0770213,0.8274442,0.3254794
0.22487375,0.3453232,0.39828604,0.33373713,0.2916801,0.48998177,0.11788453,0.24776581,0.06450321,0.07130808,0.201543,0.14739464,0.41203701,0.13494152,0.5427369,0.023771212,0.5303725,0.21448837
0.60867393,0.21581075,0.7618725,0.20617317,0.6842925,0.29399937,0.47701097,0.18702348,0.45885137,0.04951336,0.57501477,0.11357953,0.7595956,0.10366778,0.884559,0.036782563,0.854241,0.17257917
0.47612146,0.5878554,0.6561445,0.55629003,0.5729133,0.74324524,0.3104615,0.45180964,0.28559315,0.26237583,0.45327944,0.35950267,0.6589881,0.3438451,0.79998064,0.23092398,0.74848235,0.425628
0.25264257,0.17809032,0.36658213,0.18453942,0.31367254,0.2555104,0.1693522,0.15892392,0.14087349,0.05176078,0.22997029,0.09509814,0.36378086,0.088853434,0.4521025,0.028082505,0.43999904,0.14876972
